Code,Name,Period,GeographicAreaName,Value,UnitType,State,Year
3.4.3,Major causes of death,2018,South Eastern NSW,102.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,16.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,86.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,20.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,188.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,2.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,13.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,4.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.7,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,17.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,10.4,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,45.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,8.4,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,50.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,9.3,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,95.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,3.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,13.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,4.6,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,27.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,3.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,40.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,7.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.7,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,11.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,18.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,28.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,119.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,20.7,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,107.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,23.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,226.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,55.5,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,185.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,26.3,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,118.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,40.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,303.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,33.6,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,147.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,39.4,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,240.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,36.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,387.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,217.8,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,953.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,135.4,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,677.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,173.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,1630.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,28.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,125.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,25.5,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,132.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,26.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,257.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,0.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,57.0,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,249.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,44.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,248.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,49.9,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,497.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,6.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,23.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,6.1,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,30.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,6.2,DecimalOne,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Eastern NSW,53.0,DecimalZero,South Eastern NSW,2018
3.4.3,Major causes of death,2018,South Western Sydney,628.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2957.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,416.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2496.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,515.8,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,5453.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,15.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.5,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,8.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.1,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,23.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,14.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,67.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,8.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,52.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,11.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,119.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,170.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,790.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,106.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,670.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,137.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1460.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,3.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,16.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.9,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,5.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.1,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,21.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,21.9,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,105.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,15.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,89.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,18.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,194.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,6.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.8,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,11.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.5,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,17.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.1,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,13.8,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,63.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,8.5,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,52.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,10.8,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,115.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,4.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,20.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,4.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,25.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,4.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,45.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,10.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,14.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,2.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,24.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,32.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,152.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,20.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,123.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,26.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,274.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,44.6,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,212.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,20.3,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,114.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,32.2,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,326.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,32.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,146.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,37.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,249.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,35.9,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,395.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,195.9,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,941.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,120.1,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,681.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,154.6,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,1622.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,28.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,132.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,21.1,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,125.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,24.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,257.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,0.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,52.6,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,245.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,41.4,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,246.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,46.0,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,491.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,7.9,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,37.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,5.6,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,32.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,6.7,DecimalOne,South Western Sydney,2018
3.4.3,Major causes of death,2018,South Western Sydney,69.0,DecimalZero,South Western Sydney,2018
3.4.3,Major causes of death,2018,Tasmania,653.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2220.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,656.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2228.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,473.5,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2054.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,474.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2059.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,556.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4274.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,558.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4287.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,6.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,6.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,10.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,10.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,6.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,22.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,7.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,24.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4.9,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,22.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,4.9,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,22.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,5.8,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,44.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,6.1,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,46.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,181.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,617.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,181.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,618.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,126.6,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,580.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,127.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,581.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,151.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1197.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,151.5,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1199.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.1,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,8.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.1,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,8.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,10.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,10.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,18.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,3.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,18.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,24.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,82.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,24.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,82.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,19.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,86.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,19.5,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,87.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,21.5,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,168.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,21.6,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,169.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,6.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,7.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,11.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.7,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,11.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,17.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,2.4,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,18.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.3,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.1,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.1,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,0.2,DecimalOne,Tas,2018
3.4.3,Major causes of death,2018,Tasmania,1.0,DecimalZero,Tas,2018
